date,estimated_available,rate_subtracting_remote,rate_without_remote_subtraction
2017-12-22,2156.0,0.26205936920222633,0.26205936920222633
2017-12-26,2171.0,0.4214647627821281,0.4214647627821281
2017-12-27,2241.0,0.25479696564033916,0.25479696564033916
2017-12-28,2165.0,0.14364896073903002,0.14364896073903002
2017-12-29,1934.0,0.20372285418821096,0.20372285418821096
2018-01-02,2480.0,0.4629032258064516,0.4629032258064516
2018-01-03,2388.0,0.36976549413735343,0.36976549413735343
2018-01-04,2362.0,0.378069432684166,0.378069432684166
2018-01-05,2257.0,0.33761630482941957,0.33761630482941957
2018-01-08,2361.0,0.49894112664125373,0.49894112664125373
2018-01-09,2370.0,0.34430379746835443,0.34430379746835443
2018-01-10,2387.0,0.362379555927943,0.362379555927943
2018-01-11,2344.0,0.3886518771331058,0.3886518771331058
2018-01-12,2226.0,0.3050314465408805,0.3050314465408805
2018-01-15,2351.0,0.5342407486176095,0.5342407486176095
2018-01-16,2366.0,0.4547759932375317,0.4547759932375317
2018-01-17,2362.0,0.4102455546147333,0.4102455546147333
2018-01-18,2324.0,0.35714285714285715,0.35714285714285715
2018-01-19,2156.0,0.3033395176252319,0.3033395176252319
2018-01-22,2341.0,0.5301153353267835,0.5301153353267835
2018-01-23,2359.0,0.36964815599830436,0.36964815599830436
2018-01-24,2380.0,0.3550420168067227,0.3550420168067227
2018-01-25,2373.0,0.31774125579435314,0.31774125579435314
2018-01-26,2227.0,0.3242029636281994,0.3242029636281994
2018-01-29,2393.0,0.5921437526117844,0.5921437526117844
2018-01-30,2379.0,0.4430432955023119,0.4430432955023119
2018-01-31,2376.0,0.47895622895622897,0.47895622895622897
2018-02-01,2380.0,0.42100840336134454,0.42100840336134454
2018-02-02,2276.0,0.3339191564147627,0.3339191564147627
2018-02-05,2418.0,0.5674110835401158,0.5674110835401158
2018-02-06,2422.0,0.4479768786127168,0.4479768786127168
2018-02-07,2395.0,0.4622129436325679,0.4622129436325679
2018-02-08,2363.0,0.41641980533220485,0.41641980533220485
2018-02-09,2262.0,0.32007073386383733,0.32007073386383733
2018-02-12,2360.0,0.5300847457627119,0.5300847457627119
2018-02-13,2366.0,0.4036348267117498,0.4036348267117498
2018-02-14,2130.0,0.39906103286384975,0.39906103286384975
2018-02-19,2281.0,0.5690486628671635,0.5690486628671635
2018-02-20,2394.0,0.4615705931495405,0.4615705931495405
2018-02-21,2390.0,0.45481171548117155,0.45481171548117155
2018-02-22,2348.0,0.42078364565587734,0.42078364565587734
2018-02-23,2242.0,0.2903657448706512,0.2903657448706512
2018-02-26,2371.0,0.5027414592998735,0.5027414592998735
2018-02-27,2363.0,0.3952602623783326,0.3952602623783326
2018-02-28,2295.0,0.34248366013071896,0.34248366013071896
2018-03-02,1668.0,0.30455635491606714,0.30455635491606714
2018-03-05,2411.0,0.5620074657818332,0.5620074657818332
2018-03-06,2418.0,0.4218362282878412,0.4218362282878412
2018-03-07,2435.0,0.43408624229979464,0.43408624229979464
2018-03-08,2408.0,0.40406976744186046,0.40406976744186046
2018-03-09,2297.0,0.31171092729647365,0.31171092729647365
2018-03-12,2428.0,0.5605436573311368,0.5605436573311368
2018-03-13,2426.0,0.41096455070074195,0.41096455070074195
2018-03-14,2413.0,0.3928719436386241,0.3928719436386241
2018-03-15,2397.0,0.4067584480600751,0.4067584480600751
2018-03-16,2277.0,0.31049626701800614,0.31049626701800614
2018-03-19,2410.0,0.48091286307053943,0.48091286307053943
2018-03-20,2422.0,0.42939719240297275,0.42939719240297275
2018-03-21,2406.0,0.4538653366583541,0.4538653366583541
2018-03-22,2368.0,0.3796452702702703,0.3796452702702703
2018-03-23,2233.0,0.3399014778325123,0.3399014778325123
2018-03-26,2363.0,0.5399915361828185,0.5399915361828185
2018-03-27,2404.0,0.4180532445923461,0.4180532445923461
2018-03-28,2417.0,0.38311956971452216,0.38311956971452216
2018-03-29,2390.0,0.3916317991631799,0.3916317991631799
2018-03-30,2222.0,0.27722772277227725,0.27722772277227725
2018-04-02,2407.0,0.5035313668466971,0.5035313668466971
2018-04-03,2392.0,0.33444816053511706,0.33444816053511706
2018-04-04,2383.0,0.3789341166596727,0.3789341166596727
2018-04-05,2360.0,0.3597457627118644,0.3597457627118644
2018-04-06,2199.0,0.3369713506139154,0.3369713506139154
2018-04-09,2375.0,0.5402105263157895,0.5402105263157895
2018-04-10,2392.0,0.35744147157190637,0.35744147157190637
2018-04-11,2452.0,0.3278955954323002,0.3278955954323002
2018-04-12,2406.0,0.33083956774729845,0.33083956774729845
2018-04-13,2258.0,0.2887511071744907,0.2887511071744907
2018-04-16,2396.0,0.49874791318864775,0.49874791318864775
2018-04-17,2414.0,0.3728251864125932,0.3728251864125932
2018-04-18,2397.0,0.38464747601168126,0.38464747601168126
2018-04-19,2328.0,0.3634020618556701,0.3634020618556701
2018-04-20,2217.0,0.2728912945421741,0.2728912945421741
2018-04-23,2390.0,0.5213389121338912,0.5213389121338912
2018-04-24,2380.0,0.3949579831932773,0.3949579831932773
2018-04-25,2363.0,0.36013542107490476,0.36013542107490476
2018-04-26,2352.0,0.32355442176870747,0.32355442176870747
2018-04-27,2205.0,0.3056689342403628,0.3056689342403628
2018-04-30,1888.0,0.3331567796610169,0.3331567796610169
2018-05-02,2364.0,0.48096446700507617,0.48096446700507617
2018-05-03,2323.0,0.38011192423590184,0.38011192423590184
2018-05-04,2196.0,0.28688524590163933,0.28688524590163933
2018-05-08,2357.0,0.5197284683920238,0.5197284683920238
2018-05-09,2366.0,0.3884192730346577,0.3884192730346577
2018-05-10,2350.0,0.32468085106382977,0.32468085106382977
2018-05-11,2242.0,0.26851025869759143,0.26851025869759143
2018-05-14,2392.0,0.5137959866220736,0.5137959866220736
2018-05-15,2385.0,0.4209643605870021,0.4209643605870021
2018-05-16,2399.0,0.42976240100041685,0.42976240100041685
2018-05-17,2372.0,0.34190556492411467,0.34190556492411467
2018-05-18,2274.0,0.24758135444151275,0.24758135444151275
2018-05-21,1716.0,0.31643356643356646,0.31643356643356646
2018-05-23,2386.0,0.4463537300922045,0.4463537300922045
2018-05-24,2376.0,0.31734006734006737,0.31734006734006737
2018-05-25,2292.0,0.2591623036649215,0.2591623036649215
2018-05-28,2408.0,0.542358803986711,0.542358803986711
2018-05-29,2390.0,0.3895397489539749,0.3895397489539749
2018-05-30,2360.0,0.3711864406779661,0.3711864406779661
2018-05-31,2348.0,0.3645655877342419,0.3645655877342419
2018-06-01,2257.0,0.2875498449268941,0.2875498449268941
2018-06-04,2355.0,0.5142250530785563,0.5142250530785563
2018-06-05,2332.0,0.379073756432247,0.379073756432247
2018-06-07,2276.0,0.39103690685413006,0.39103690685413006
2018-06-08,2188.0,0.2883912248628885,0.2883912248628885
2018-06-11,2380.0,0.5159663865546219,0.5159663865546219
2018-06-12,2338.0,0.3870829769033362,0.3870829769033362
2018-06-14,2278.0,0.4108867427568042,0.4108867427568042
2018-06-15,2199.0,0.29058663028649384,0.29058663028649384
2018-06-18,2412.0,0.4432006633499171,0.4432006633499171
2018-06-19,2413.0,0.3945296311645255,0.3945296311645255
2018-06-20,2398.0,0.3648874061718098,0.3648874061718098
2018-06-21,2374.0,0.33319292333614153,0.33319292333614153
2018-06-22,2245.0,0.24587973273942093,0.24587973273942093
2018-06-25,2384.0,0.47315436241610737,0.47315436241610737
2018-06-26,2414.0,0.41922120961060483,0.41922120961060483
2018-06-27,2385.0,0.40125786163522015,0.40125786163522015
2018-06-28,2359.0,0.3403984739296312,0.3403984739296312
2018-06-29,2219.0,0.2284812978819288,0.2284812978819288
2018-07-02,2399.0,0.5243851604835348,0.5243851604835348
2018-07-03,2413.0,0.4040613344384584,0.4040613344384584
2018-07-04,2373.0,0.3333333333333333,0.3333333333333333
2018-07-05,2341.0,0.3741990602306707,0.3741990602306707
2018-07-06,2221.0,0.2976136875281405,0.2976136875281405
2018-07-09,2337.0,0.46940522036799315,0.46940522036799315
2018-07-10,2357.0,0.3555366991938905,0.3555366991938905
2018-07-11,2354.0,0.3797790994052676,0.3797790994052676
2018-07-12,2332.0,0.3276157804459691,0.3276157804459691
2018-07-13,2202.0,0.2656675749318801,0.2656675749318801
2018-07-16,2355.0,0.4505307855626327,0.4505307855626327
2018-07-17,2337.0,0.47753530166880614,0.47753530166880614
2018-07-18,2342.0,0.3582408198121264,0.3582408198121264
2018-07-19,2306.0,0.32437120555073723,0.32437120555073723
2018-07-20,2140.0,0.22850467289719625,0.22850467289719625
2018-07-23,2257.0,0.43907842268498004,0.43907842268498004
2018-07-24,2271.0,0.3901365037428446,0.3901365037428446
2018-07-25,2222.0,0.342034203420342,0.342034203420342
2018-07-26,2167.0,0.3294877711121366,0.3294877711121366
2018-07-27,2030.0,0.29014778325123153,0.29014778325123153
2018-07-30,2024.0,0.466403162055336,0.466403162055336
2018-07-31,2043.0,0.38619676945668135,0.38619676945668135
2018-08-01,2298.0,0.3568320278503046,0.3568320278503046
2018-08-02,2219.0,0.28436232537178907,0.28436232537178907
2018-08-03,2089.0,0.2584968884633796,0.2584968884633796
2018-08-06,2334.0,0.46786632390745503,0.46786632390745503
2018-08-07,2321.0,0.3330461008186127,0.3330461008186127
2018-08-08,2291.0,0.39109559144478395,0.39109559144478395
2018-08-09,2278.0,0.3604038630377524,0.3604038630377524
2018-08-10,2180.0,0.25137614678899084,0.25137614678899084
2018-08-13,2237.0,0.41573535985695126,0.41573535985695126
2018-08-14,2228.0,0.3464991023339318,0.3464991023339318
2018-08-16,2287.0,0.344993441189331,0.344993441189331
2018-08-17,2221.0,0.2908599729851418,0.2908599729851418
2018-08-20,2586.0,0.46365042536736273,0.46365042536736273
2018-08-21,2591.0,0.37514473176379776,0.37514473176379776
2018-08-22,2611.0,0.38299502106472616,0.38299502106472616
2018-08-23,2601.0,0.32103037293348713,0.32103037293348713
2018-08-24,2493.0,0.2719614921780987,0.2719614921780987
2018-08-27,2632.0,0.46390577507598785,0.46390577507598785
2018-08-28,2649.0,0.32955832389580975,0.32955832389580975
2018-08-29,2635.0,0.34724857685009486,0.34724857685009486
2018-08-30,2626.0,0.3233054074638233,0.3233054074638233
2018-08-31,2491.0,0.32798073063026895,0.32798073063026895
2018-09-03,2408.0,0.5037375415282392,0.5037375415282392
2018-09-04,2410.0,0.3892116182572614,0.3892116182572614
2018-09-05,2401.0,0.3452728029987505,0.3452728029987505
2018-09-06,2374.0,0.34962089300758215,0.34962089300758215
2018-09-07,2296.0,0.2530487804878049,0.2530487804878049
2018-09-10,2421.0,0.4725320115654688,0.4725320115654688
2018-09-11,2424.0,0.39603960396039606,0.39603960396039606
2018-09-12,2390.0,0.3368200836820084,0.3368200836820084
2018-09-13,2390.0,0.36903765690376567,0.36903765690376567
2018-09-14,2276.0,0.17794376098418277,0.17794376098418277
2018-09-17,2420.0,0.49132231404958676,0.49132231404958676
2018-09-18,2407.0,0.3930203572912339,0.3930203572912339
2018-09-19,2398.0,0.34737281067556297,0.34737281067556297
2018-09-20,2393.0,0.3414124529878813,0.3414124529878813
2018-09-21,2262.0,0.41069849690539345,0.41069849690539345
2018-10-08,2148.0,0.4166666666666667,0.4166666666666667
2018-10-10,2493.0,0.5290814279983955,0.5290814279983955
2018-10-11,2498.0,0.48478783026421135,0.48478783026421135
2018-10-12,2325.0,0.2675268817204301,0.2675268817204301
2018-10-15,2461.0,0.5018285249898415,0.5018285249898415
2018-10-16,2469.0,0.3758606723369785,0.3758606723369785
2018-10-17,2443.0,0.31150225133033155,0.31150225133033155
2018-10-18,2432.0,0.35238486842105265,0.35238486842105265
2018-10-19,2295.0,0.27320261437908494,0.27320261437908494
2018-10-22,2428.0,0.4843492586490939,0.4843492586490939
2018-10-23,2455.0,0.3674134419551935,0.3674134419551935
2018-10-24,2424.0,0.32054455445544555,0.32054455445544555
2018-10-25,2380.0,0.3033613445378151,0.3033613445378151
2018-10-26,2234.0,0.23634735899731424,0.23634735899731424
2018-10-29,2400.0,0.4816666666666667,0.4816666666666667
2018-10-30,2416.0,0.38576158940397354,0.38576158940397354
2018-10-31,2388.0,0.38944723618090454,0.38944723618090454
2018-11-01,2427.0,0.2896580140090647,0.2896580140090647
2018-11-02,2305.0,0.23383947939262473,0.23383947939262473
2018-11-05,2463.0,0.44173771822980107,0.44173771822980107
2018-11-06,2477.0,0.32821962050867987,0.32821962050867987
2018-11-07,2448.0,0.35130718954248363,0.35130718954248363
2018-11-08,2458.0,0.37672904800650936,0.37672904800650936
2018-11-09,2328.0,0.21305841924398625,0.21305841924398625
2018-11-12,2464.0,0.46834415584415584,0.46834415584415584
2018-11-13,2444.0,0.32037643207855976,0.32037643207855976
2018-11-14,2463.0,0.32480714575720665,0.32480714575720665
2018-11-15,2386.0,0.31307627829002516,0.31307627829002516
2018-11-16,2269.0,0.27148523578669015,0.27148523578669015
2018-11-19,2467.0,0.4556141062018646,0.4556141062018646
2018-11-20,2467.0,0.29995946493717063,0.29995946493717063
2018-11-21,2444.0,0.3404255319148936,0.3404255319148936
2018-11-22,2448.0,0.29330065359477125,0.29330065359477125
2018-11-23,2288.0,0.23033216783216784,0.23033216783216784
2018-11-26,2493.0,0.43200962695547535,0.43200962695547535
2018-11-27,2491.0,0.33681252509032517,0.33681252509032517
2018-11-28,2448.0,0.352124183006536,0.352124183006536
2018-11-29,2436.0,0.32594417077175697,0.32594417077175697
2018-11-30,2305.0,0.23557483731019524,0.23557483731019524
2018-12-03,2579.0,0.4839084916634354,0.4839084916634354
2018-12-04,2536.0,0.3592271293375394,0.3592271293375394
2018-12-05,2505.0,0.3532934131736527,0.3532934131736527
2018-12-06,2490.0,0.3072289156626506,0.3072289156626506
2018-12-07,2364.0,0.28510998307952623,0.28510998307952623
2018-12-10,2544.0,0.47209119496855345,0.47209119496855345
2018-12-11,2527.0,0.3494261970716264,0.3494261970716264
2018-12-12,2509.0,0.3140693503387804,0.3140693503387804
2018-12-13,2528.0,0.3026107594936709,0.3026107594936709
2018-12-14,2409.0,0.27563304275633044,0.27563304275633044
2018-12-17,2555.0,0.45792563600782776,0.45792563600782776
2018-12-18,2516.0,0.32313195548489665,0.32313195548489665
2018-12-19,2504.0,0.28354632587859424,0.28354632587859424
2018-12-20,2498.0,0.31385108086469177,0.31385108086469177
2018-12-21,2410.0,0.1892116182572614,0.1892116182572614
2018-12-24,1793.0,0.16508644729503624,0.16508644729503624
2018-12-26,2421.0,0.28707145807517553,0.28707145807517553
2018-12-27,2411.0,0.21443384487764414,0.21443384487764414
2018-12-28,2267.0,0.21658579620644022,0.21658579620644022
2018-12-31,1629.0,0.2038060159607121,0.2038060159607121
2019-01-02,2748.0,0.4370451237263464,0.4370451237263464
2019-01-03,2658.0,0.3227990970654628,0.3227990970654628
2019-01-04,2533.0,0.26371891038294515,0.26371891038294515
2019-01-07,2661.0,0.4028560691469372,0.4028560691469372
2019-01-08,2664.0,0.31493993993993996,0.31493993993993996
2019-01-09,2675.0,0.2908411214953271,0.2908411214953271
2019-01-10,2648.0,0.28965256797583083,0.28965256797583083
2019-01-11,2557.0,0.24520922956589752,0.24520922956589752
2019-01-14,2700.0,0.43074074074074076,0.43074074074074076
2019-01-15,2691.0,0.35785953177257523,0.35785953177257523
2019-01-16,2677.0,0.38139708629062385,0.38139708629062385
2019-01-17,2667.0,0.3138357705286839,0.3138357705286839
2019-01-18,2513.0,0.23278949462793475,0.23278949462793475
2019-01-21,2672.0,0.4752994011976048,0.4752994011976048
2019-01-22,2682.0,0.331469052945563,0.331469052945563
2019-01-23,2675.0,0.35813084112149535,0.35813084112149535
2019-01-24,2653.0,0.31172257821334337,0.31172257821334337
2019-01-25,2532.0,0.26342812006319116,0.26342812006319116
2019-01-28,2688.0,0.42410714285714285,0.42410714285714285
2019-01-29,2705.0,0.3578558225508318,0.3578558225508318
2019-01-30,2693.0,0.25213516524322316,0.25213516524322316
2019-01-31,2671.0,0.2864095844253089,0.2864095844253089
2019-02-01,2343.0,0.34314980793854033,0.34314980793854033
2019-02-07,2313.0,0.49459576307825337,0.49459576307825337
2019-02-08,2243.0,0.43245653143111906,0.43245653143111906
2019-02-11,2580.0,0.5655038759689922,0.5655038759689922
2019-02-12,2515.0,0.43817097415506956,0.43817097415506956
2019-02-13,2514.0,0.4152744630071599,0.4152744630071599
2019-02-14,2494.0,0.38612670408981553,0.38612670408981553
2019-02-15,2369.0,0.28788518362178134,0.28788518362178134
2019-02-18,2507.0,0.5241324291982449,0.5241324291982449
2019-02-19,2516.0,0.41812400635930047,0.41812400635930047
2019-02-20,2500.0,0.402,0.402
2019-02-21,2456.0,0.38884364820846906,0.38884364820846906
2019-02-22,2327.0,0.2711645896003438,0.2711645896003438
2019-02-25,2470.0,0.525910931174089,0.525910931174089
2019-02-26,2458.0,0.37591537835638733,0.37591537835638733
2019-02-27,2432.0,0.3881578947368421,0.3881578947368421
2019-02-28,2281.0,0.33844804910127135,0.33844804910127135
2019-03-04,2451.0,0.5197878416972664,0.5197878416972664
2019-03-05,2539.0,0.37022449783379285,0.37022449783379285
2019-03-06,2542.0,0.4173878835562549,0.4173878835562549
2019-03-07,2526.0,0.3345209817893903,0.3345209817893903
2019-03-08,2406.0,0.27556109725685785,0.27556109725685785
2019-03-11,2550.0,0.5007843137254901,0.5007843137254901
2019-03-12,2533.0,0.37741808132649035,0.37741808132649035
2019-03-13,2531.0,0.3765310154089293,0.3765310154089293
2019-03-14,2488.0,0.3179260450160772,0.3179260450160772
2019-03-15,2358.0,0.26717557251908397,0.26717557251908397
2019-03-18,2512.0,0.5019904458598726,0.5019904458598726
2019-03-19,2516.0,0.3934817170111288,0.3934817170111288
2019-03-20,2498.0,0.388310648518815,0.388310648518815
2019-03-21,2495.0,0.4865731462925852,0.4865731462925852
2019-03-22,2373.0,0.23893805309734514,0.23893805309734514
2019-03-25,2493.0,0.46129161652627354,0.46129161652627354
2019-03-26,2501.0,0.367453018792483,0.367453018792483
2019-03-27,2485.0,0.344466800804829,0.344466800804829
2019-03-28,2470.0,0.32793522267206476,0.32793522267206476
2019-03-29,2296.0,0.20949477351916376,0.20949477351916376
2019-04-01,2499.0,0.4117647058823529,0.4117647058823529
2019-04-02,2502.0,0.34172661870503596,0.34172661870503596
2019-04-03,2480.0,0.3185483870967742,0.3185483870967742
2019-04-04,2474.0,0.3011317704122878,0.3011317704122878
2019-04-05,2334.0,0.24635818337617824,0.24635818337617824
2019-04-08,2496.0,0.4427083333333333,0.4427083333333333
2019-04-09,2514.0,0.34844868735083534,0.34844868735083534
2019-04-10,2513.0,0.3139673696776761,0.3139673696776761
2019-04-11,2522.0,0.33505154639175255,0.33505154639175255
2019-04-12,2379.0,0.23245060949978982,0.23245060949978982
2019-04-15,2531.0,0.46779928881864874,0.46779928881864874
2019-04-16,2534.0,0.35714285714285715,0.35714285714285715
2019-04-17,2502.0,0.36370903277378097,0.36370903277378097
2019-04-18,2465.0,0.31115618661257605,0.31115618661257605
2019-04-19,2298.0,0.29721496953872933,0.29721496953872933
2019-04-22,2460.0,0.44471544715447153,0.44471544715447153
2019-04-23,2490.0,0.35582329317269074,0.35582329317269074
2019-04-24,2490.0,0.41526104417670684,0.41526104417670684
2019-04-25,2443.0,0.28735161686451083,0.28735161686451083
2019-04-26,2310.0,0.24761904761904763,0.24761904761904763
2019-04-29,2418.0,0.49917287014061207,0.49917287014061207
2019-04-30,2372.0,0.30101180438448566,0.30101180438448566
2019-05-02,2275.0,0.3331868131868132,0.3331868131868132
2019-05-03,2201.0,0.2971376646978646,0.2971376646978646
2019-05-07,2419.0,0.5047540305911534,0.5047540305911534
2019-05-08,2448.0,0.3598856209150327,0.3598856209150327
2019-05-09,2447.0,0.3914997956681651,0.3914997956681651
2019-05-10,2357.0,0.25753075943996606,0.25753075943996606
2019-05-13,2475.0,0.4488888888888889,0.4488888888888889
2019-05-14,2493.0,0.3638186923385479,0.3638186923385479
2019-05-15,2472.0,0.3592233009708738,0.3592233009708738
2019-05-16,2470.0,0.31983805668016196,0.31983805668016196
2019-05-17,2310.0,0.17662337662337663,0.17662337662337663
2019-05-20,2502.0,0.469224620303757,0.469224620303757
2019-05-21,2482.0,0.34004834810636586,0.34004834810636586
2019-05-22,2493.0,0.3333333333333333,0.3333333333333333
2019-05-23,2462.0,0.26726238830219334,0.26726238830219334
2019-05-24,2325.0,0.218494623655914,0.218494623655914
2019-05-27,2527.0,0.482390185991294,0.482390185991294
2019-05-28,2542.0,0.3662470495672699,0.3662470495672699
2019-05-29,2538.0,0.3530338849487786,0.3530338849487786
2019-05-30,2494.0,0.3352044907778669,0.3352044907778669
2019-05-31,2355.0,0.27176220806794055,0.27176220806794055
2019-06-03,2446.0,0.4991823385118561,0.4991823385118561
2019-06-04,2442.0,0.3939393939393939,0.3939393939393939
2019-06-05,2367.0,0.32150401351922264,0.32150401351922264
2019-06-07,1649.0,0.23590054578532443,0.23590054578532443
2019-06-10,2408.0,0.5116279069767442,0.5116279069767442
2019-06-11,2436.0,0.33004926108374383,0.33004926108374383
2019-06-12,2420.0,0.36198347107438017,0.36198347107438017
2019-06-13,2405.0,0.28232848232848234,0.28232848232848234
2019-06-14,2270.0,0.23700440528634362,0.23700440528634362
2019-06-17,2423.0,0.4535699546017334,0.4535699546017334
2019-06-18,2429.0,0.3511733223548785,0.3511733223548785
2019-06-19,2420.0,0.36446280991735536,0.36446280991735536
2019-06-20,2377.0,0.26293647454774927,0.26293647454774927
2019-06-21,2276.0,0.2218804920913884,0.2218804920913884
2019-06-24,2444.0,0.4521276595744681,0.4521276595744681
2019-06-25,2426.0,0.3194558944765045,0.3194558944765045
2019-06-26,2407.0,0.3930203572912339,0.3930203572912339
2019-06-27,2393.0,0.33765148349352275,0.33765148349352275
2019-06-28,2241.0,0.23873270861222667,0.23873270861222667
2019-07-01,2427.0,0.48413679439637414,0.48413679439637414
2019-07-02,2436.0,0.3230706075533662,0.3230706075533662
2019-07-03,2413.0,0.37712391214256114,0.37712391214256114
2019-07-04,2356.0,0.2966893039049236,0.2966893039049236
2019-07-05,2261.0,0.24148606811145512,0.24148606811145512
2019-07-08,2328.0,0.4231099656357388,0.4231099656357388
2019-07-09,2410.0,0.35726141078838175,0.35726141078838175
2019-07-10,2351.0,0.36665248830284985,0.36665248830284985
2019-07-11,2357.0,0.3097157403478999,0.3097157403478999
2019-07-12,2210.0,0.38733031674208146,0.38733031674208146
2019-07-15,2384.0,0.47273489932885904,0.47273489932885904
2019-07-16,2433.0,0.39128647759967117,0.39128647759967117
2019-07-17,2405.0,0.3384615384615385,0.3384615384615385
2019-07-18,2373.0,0.30931310577328275,0.30931310577328275
2019-07-19,2233.0,0.24093148231079264,0.24093148231079264
2019-07-22,2319.0,0.4368262181974989,0.4368262181974989
2019-07-23,2308.0,0.37045060658578854,0.37045060658578854
2019-07-24,2284.0,0.3257443082311734,0.3257443082311734
2019-07-25,2205.0,0.3029478458049887,0.3029478458049887
2019-07-26,2084.0,0.22168905950095968,0.22168905950095968
2019-07-29,2102.0,0.42721217887725976,0.42721217887725976
2019-07-30,2113.0,0.3525792711784193,0.3525792711784193
2019-07-31,2034.0,0.30432645034414946,0.30432645034414946
2019-08-01,2540.0,0.2551181102362205,0.2551181102362205
2019-08-02,2381.0,0.18479630407391853,0.18479630407391853
2019-08-05,2660.0,0.3518796992481203,0.3518796992481203
2019-08-06,2675.0,0.2983177570093458,0.2983177570093458
2019-08-07,2651.0,0.3172387778196907,0.3172387778196907
2019-08-08,2621.0,0.2979778710415872,0.2979778710415872
2019-08-09,2548.0,0.25156985871271587,0.25156985871271587
2019-08-12,2703.0,0.39696633370329265,0.39696633370329265
2019-08-13,2706.0,0.3004434589800443,0.3004434589800443
2019-08-14,2629.0,0.2712057816660327,0.2712057816660327
2019-08-16,2071.0,0.22501207146306132,0.22501207146306132
2019-08-19,2829.0,0.4414987628137151,0.4414987628137151
2019-08-20,2845.0,0.335676625659051,0.335676625659051
2019-08-21,2826.0,0.32661004953998585,0.32661004953998585
2019-08-22,2852.0,0.3085553997194951,0.3085553997194951
2019-08-23,2742.0,0.21845368344274252,0.21845368344274252
2019-08-26,2913.0,0.4191555097837281,0.4191555097837281
2019-08-27,2921.0,0.3153029784320438,0.3153029784320438
2019-08-28,2908.0,0.3091471801925722,0.3091471801925722
2019-08-29,2884.0,0.29299583911234395,0.29299583911234395
2019-08-30,2747.0,0.2093192573716782,0.2093192573716782
2019-09-02,2761.0,0.4936617167692865,0.4936617167692865
2019-09-03,2754.0,0.3427741466957153,0.3427741466957153
2019-09-04,2739.0,0.280759401241329,0.280759401241329
2019-09-05,2701.0,0.2880414661236579,0.2880414661236579
2019-09-06,2596.0,0.26463790446841295,0.26463790446841295
2019-09-09,2746.0,0.4471959213401311,0.4471959213401311
2019-09-10,2731.0,0.29732698645184913,0.29732698645184913
2019-09-11,2550.0,0.3592156862745098,0.3592156862745098
2019-09-16,2672.0,0.4801646706586826,0.4801646706586826
2019-09-17,2795.0,0.3613595706618962,0.3613595706618962
2019-09-18,2790.0,0.36057347670250894,0.36057347670250894
2019-09-19,2741.0,0.2557460780736957,0.2557460780736957
2019-09-20,2627.0,0.25199847735059,0.25199847735059
2019-09-23,2783.0,0.445203018325548,0.445203018325548
2019-09-24,2775.0,0.323963963963964,0.323963963963964
2019-09-25,2766.0,0.2903109182935647,0.2903109182935647
2019-09-26,2724.0,0.2276064610866373,0.2276064610866373
2019-09-27,2625.0,0.27504761904761904,0.27504761904761904
2019-09-30,2597.0,0.39661147477859066,0.39661147477859066
2019-10-02,2660.0,0.46654135338345865,0.46654135338345865
2019-10-04,2622.0,0.4633867276887872,0.4633867276887872
2019-10-07,2713.0,0.41761887209730925,0.41761887209730925
2019-10-08,2645.0,0.3338374291115312,0.3338374291115312
2019-10-10,2568.0,0.3356697819314642,0.3356697819314642
2019-10-11,2447.0,0.23130363710666121,0.23130363710666121
2019-10-14,2732.0,0.4172767203513909,0.4172767203513909
2019-10-15,2749.0,0.31538741360494726,0.31538741360494726
2019-10-16,2727.0,0.28052805280528054,0.28052805280528054
2019-10-17,2676.0,0.2645739910313901,0.2645739910313901
2019-10-18,2489.0,0.2334270791482523,0.2334270791482523
2019-10-21,2726.0,0.4060895084372707,0.4060895084372707
2019-10-22,2644.0,0.4122541603630862,0.4122541603630862
2019-10-23,2746.0,0.28587035688273854,0.28587035688273854
2019-10-24,2679.0,0.2631578947368421,0.2631578947368421
2019-10-25,2482.0,0.2199838839645447,0.2199838839645447
2019-10-28,2635.0,0.34724857685009486,0.34724857685009486
2019-10-29,2716.0,0.2974963181148748,0.2974963181148748
2019-10-30,2705.0,0.2850277264325323,0.2850277264325323
2019-10-31,2679.0,0.25046659201194477,0.25046659201194477
2019-11-01,2529.0,0.2317121391854488,0.2317121391854488
2019-11-04,2710.0,0.3904059040590406,0.3904059040590406
2019-11-05,2729.0,0.2832539391718578,0.2832539391718578
2019-11-06,2690.0,0.28736059479553905,0.28736059479553905
2019-11-07,2669.0,0.26227051330086176,0.26227051330086176
2019-11-08,2524.0,0.21196513470681458,0.21196513470681458
2019-11-11,2718.0,0.3969830757910228,0.3969830757910228
2019-11-12,2726.0,0.2820983125458547,0.2820983125458547
2019-11-13,2678.0,0.2737117251680358,0.2737117251680358
2019-11-14,2630.0,0.25741444866920155,0.25741444866920155
2019-11-15,2436.0,0.2229064039408867,0.2229064039408867
2019-11-18,2691.0,0.3835005574136009,0.3835005574136009
2019-11-19,2680.0,0.28432835820895525,0.28432835820895525
2019-11-20,2642.0,0.28728236184708555,0.28728236184708555
2019-11-21,2612.0,0.23468606431852987,0.23468606431852987
2019-11-22,2465.0,0.2235294117647059,0.2235294117647059
2019-11-25,2699.0,0.4064468321600593,0.4064468321600593
2019-11-26,2705.0,0.30166358595194087,0.30166358595194087
2019-11-27,2682.0,0.27293064876957496,0.27293064876957496
