date,station,observed_hours,temp_mean,temp_max,temp_min,precipitation,humidity,rain
2017-02-18,192,24,3.2875,6.9,-0.2,,19.125,
2017-02-19,192,24,2.4875000000000003,9.4,-6.3,,48.5,
2017-02-20,192,24,8.258333333333333,13.4,-0.1,,45.833333333333336,1.0
2017-02-21,192,24,1.4708333333333332,9.7,-5.7,,46.458333333333336,
2017-02-22,192,24,2.8083333333333336,5.0,-1.9,,83.0,1.0
2017-02-23,192,24,4.3125,6.9,0.0,,47.625,1.0
2017-02-24,192,24,2.516666666666667,8.1,-2.1,,29.166666666666668,
2017-02-25,192,24,2.5708333333333333,10.8,-4.9,,49.541666666666664,
2017-02-26,192,24,2.7708333333333335,10.8,-4.0,,53.708333333333336,
2017-02-27,192,24,4.820833333333334,13.0,-2.2,,59.5,
2017-02-28,192,24,5.129166666666667,13.9,-2.2,,57.916666666666664,
2017-03-01,192,24,6.0249999999999995,14.0,-0.5,,58.625,1.0
2017-03-02,192,24,5.300000000000001,8.5,-2.1,,52.75,1.0
2017-03-03,192,24,3.4499999999999997,12.6,-5.1,,47.791666666666664,
2017-03-04,192,24,5.599999999999999,14.0,-1.9,,56.291666666666664,
2017-03-05,192,24,6.054166666666667,15.1,-0.8,,60.166666666666664,
2017-03-06,192,24,5.0125,9.1,1.7,,35.625,
2017-03-07,192,24,1.1166666666666665,6.2,-4.5,,34.875,
2017-03-08,192,24,1.1875,7.3,-6.2,,45.541666666666664,
2017-03-09,192,24,5.05,12.4,-4.1,,39.416666666666664,
2017-03-10,192,24,5.5125,15.2,-3.2,,39.541666666666664,
2017-03-11,192,24,6.208333333333333,17.4,-3.3,,43.166666666666664,
2017-03-12,192,24,7.662499999999999,17.1,-2.0,,48.875,
2017-03-13,192,24,9.316666666666668,15.6,0.8,,48.208333333333336,
2017-03-14,192,24,8.695833333333333,14.5,2.6,,45.333333333333336,
2017-03-15,192,24,5.566666666666666,13.9,-2.4,,41.458333333333336,
2017-03-16,192,24,6.233333333333333,13.4,-0.6,,55.875,
2017-03-17,192,24,6.508333333333333,16.6,-2.5,,50.416666666666664,
2017-03-18,192,24,7.008333333333334,16.8,0.1,,50.708333333333336,
2017-03-19,192,24,8.104166666666666,18.3,-1.2,,53.916666666666664,
2017-03-20,192,24,6.8125,12.8,1.2,,75.91666666666667,1.0
2017-03-21,192,24,9.554166666666667,16.0,4.1,,55.75,1.0
2017-03-22,192,24,6.425,13.7,-0.9,,56.333333333333336,
2017-03-23,192,24,9.279166666666667,16.0,4.4,,50.916666666666664,
2017-03-24,192,24,7.766666666666666,12.9,2.3,,59.75,
2017-03-25,192,24,6.4958333333333345,7.2,5.2,,84.625,1.0
2017-03-26,192,24,6.554166666666667,11.6,3.6,,77.83333333333333,1.0
2017-03-27,192,24,5.9624999999999995,11.7,-0.3,,60.916666666666664,
2017-03-28,192,24,6.866666666666667,14.7,-1.9,,54.875,
2017-03-29,192,24,7.091666666666666,8.7,5.6,,85.375,1.0
2017-03-30,192,24,10.5,19.6,4.3,,63.791666666666664,
2017-03-31,192,24,9.775,12.8,7.4,,69.66666666666667,1.0
2017-04-01,192,24,8.3125,12.4,4.0,,77.20833333333333,1.0
2017-04-02,192,24,8.345833333333333,16.1,1.6,,59.541666666666664,
2017-04-03,192,24,10.808333333333332,22.4,-0.4,,46.583333333333336,
2017-04-04,192,24,11.970833333333333,21.1,1.5,,44.75,
2017-04-05,192,24,13.229166666666666,15.4,10.5,,73.375,1.0
2017-04-06,192,24,15.700000000000001,16.7,13.5,,85.95833333333333,1.0
2017-04-07,192,24,15.283333333333331,23.8,10.0,,70.0,
2017-04-08,192,24,15.925000000000002,25.9,7.5,,63.916666666666664,
2017-04-09,192,24,14.954166666666667,20.0,11.3,,60.25,
2017-04-10,192,24,13.629166666666665,20.4,9.2,,42.541666666666664,
2017-04-11,192,24,13.004166666666668,19.4,9.3,,61.833333333333336,1.0
2017-04-12,192,24,14.708333333333334,20.5,8.1,,22.166666666666668,
2017-04-13,192,24,12.870833333333332,21.7,3.1,,43.291666666666664,
2017-04-14,192,24,15.291666666666666,19.6,8.0,,46.375,
2017-04-15,192,24,18.141666666666666,23.6,13.3,,56.583333333333336,
2017-04-16,192,24,16.983333333333334,27.3,9.2,,62.5,
2017-04-17,192,24,14.158333333333333,17.3,11.4,,88.29166666666667,1.0
2017-04-18,192,24,14.537500000000001,20.2,8.2,,65.79166666666667,
2017-04-19,192,24,15.108333333333334,22.1,8.3,,32.0,
2017-04-20,192,24,12.820833333333335,18.7,7.9,,51.333333333333336,1.0
2017-04-21,192,24,14.391666666666666,21.8,7.7,,56.166666666666664,
2017-04-22,192,24,12.570833333333333,19.1,7.2,,66.91666666666667,
2017-04-23,192,24,14.008333333333335,21.8,7.5,,62.958333333333336,
2017-04-24,192,24,14.420833333333334,21.1,7.4,,60.666666666666664,
2017-04-25,192,24,17.066666666666666,22.4,10.1,,67.70833333333333,
2017-04-26,192,24,15.016666666666666,18.7,10.4,,75.91666666666667,1.0
2017-04-27,192,24,14.883333333333333,19.6,9.1,,27.666666666666668,
2017-04-28,192,24,14.841666666666667,24.2,2.6,,40.708333333333336,
2017-04-29,192,24,17.454166666666666,25.8,6.3,,43.166666666666664,
2017-04-30,192,24,19.341666666666665,27.6,8.5,,44.25,
2017-05-01,192,24,17.929166666666664,24.5,10.9,,51.625,
2017-05-02,192,24,15.4375,24.2,6.7,,48.833333333333336,
2017-05-03,192,24,16.691666666666666,26.3,7.0,,52.875,
2017-05-04,192,24,17.525,25.0,8.2,,60.0,1.0
2017-05-05,192,24,17.3125,19.8,15.6,,88.08333333333333,1.0
2017-05-06,192,24,18.395833333333332,23.9,11.1,,45.166666666666664,
2017-05-07,192,24,17.441666666666666,26.9,6.2,,40.958333333333336,
2017-05-08,192,24,16.916666666666668,25.5,7.5,,51.625,
2017-05-09,192,24,14.112499999999999,18.7,13.2,,83.91666666666667,1.0
2017-05-10,192,24,16.554166666666667,22.2,12.5,,74.5,1.0
2017-05-11,192,24,19.095833333333335,28.6,11.3,,64.70833333333333,
2017-05-12,192,24,17.479166666666668,18.9,16.1,,83.41666666666667,1.0
2017-05-13,192,24,18.2375,24.2,12.4,,70.29166666666667,
2017-05-14,192,24,17.241666666666664,25.3,8.2,,46.458333333333336,
2017-05-15,192,24,16.020833333333332,23.4,8.2,,47.125,
2017-05-16,192,24,16.537499999999998,24.1,9.3,,58.708333333333336,
2017-05-17,192,24,17.245833333333334,23.9,9.9,,60.0,
2017-05-18,192,24,18.816666666666666,27.9,10.1,,58.0,
2017-05-19,192,24,20.15416666666667,29.2,10.9,,54.208333333333336,
2017-05-20,192,24,19.5,27.1,11.1,,53.166666666666664,
2017-05-21,192,24,19.6125,25.9,12.3,,57.916666666666664,
2017-05-22,192,24,19.529166666666665,27.7,11.4,,56.666666666666664,
2017-05-23,192,24,18.7,24.4,11.4,,67.625,
2017-05-24,192,24,20.354166666666668,24.5,16.1,,72.70833333333333,1.0
2017-05-25,192,24,21.333333333333332,30.0,14.8,,56.833333333333336,
2017-05-26,192,24,17.733333333333334,24.1,8.8,,40.166666666666664,
2017-05-27,192,24,17.491666666666664,24.7,9.0,,53.083333333333336,
2017-05-28,192,24,18.7625,25.5,10.8,,57.5,
2017-05-29,192,24,23.258333333333336,33.7,13.0,,51.375,
2017-05-30,192,24,23.549999999999997,32.3,14.1,,50.916666666666664,
2017-05-31,192,24,21.362499999999997,27.3,16.5,,66.95833333333333,1.0
2017-06-01,192,24,23.274999999999995,29.0,19.2,,62.291666666666664,
2017-06-02,192,24,20.145833333333332,27.2,12.6,,46.875,
2017-06-03,192,24,21.02916666666667,27.9,15.2,,48.708333333333336,
2017-06-04,192,24,19.995833333333334,28.2,11.0,,46.416666666666664,
2017-06-05,192,24,19.5,28.5,11.8,,50.5,
2017-06-06,192,24,17.066666666666666,21.5,14.4,,66.83333333333333,1.0
2017-06-07,192,24,19.7,23.7,16.0,,73.83333333333333,1.0
2017-06-08,192,24,21.1875,28.7,13.0,,53.75,
2017-06-09,192,24,22.2375,30.2,14.2,,52.875,
2017-06-10,192,24,21.98333333333333,28.3,15.0,,62.333333333333336,
2017-06-11,192,24,20.841666666666665,25.5,16.7,,59.5,1.0
2017-06-12,192,24,19.270833333333332,23.8,15.1,,53.708333333333336,
2017-06-13,192,24,18.912499999999998,27.1,13.3,,63.666666666666664,1.0
2017-06-14,192,24,20.933333333333334,28.5,13.9,,61.583333333333336,
2017-06-15,192,24,23.308333333333334,32.2,13.7,,50.333333333333336,
2017-06-16,192,24,21.72083333333333,27.6,15.2,,58.625,
2017-06-17,192,24,22.15833333333333,30.0,14.7,,54.083333333333336,
2017-06-18,192,24,22.591666666666665,31.5,14.7,,57.166666666666664,
2017-06-19,192,24,23.729166666666668,32.2,15.7,,56.458333333333336,
2017-06-20,192,24,21.445833333333336,25.4,17.7,,70.33333333333333,1.0
2017-06-21,192,24,22.72083333333333,28.7,17.4,,65.29166666666667,1.0
2017-06-22,192,24,23.40833333333333,30.1,17.3,,63.458333333333336,
2017-06-23,192,24,23.983333333333334,30.8,18.3,,62.333333333333336,
2017-06-24,192,24,23.0125,28.7,16.7,,63.791666666666664,
2017-06-25,192,24,23.195833333333336,27.1,18.9,,71.20833333333333,
2017-06-26,192,24,21.67916666666667,24.3,20.3,,84.54166666666667,1.0
2017-06-27,192,24,22.641666666666666,27.1,19.5,,71.0,
2017-06-28,192,24,23.48333333333333,29.7,17.5,,66.33333333333333,
2017-06-29,192,24,21.962500000000002,25.2,19.1,,78.70833333333333,1.0
2017-06-30,192,24,23.850000000000005,27.1,20.5,,76.70833333333333,
2017-07-01,192,24,25.945833333333336,29.9,23.7,,73.16666666666667,
2017-07-02,192,24,25.925,28.4,23.8,,79.125,1.0
2017-07-03,192,24,26.620833333333337,28.7,25.3,,72.29166666666667,1.0
2017-07-04,192,24,26.45,31.0,24.2,,78.83333333333333,1.0
2017-07-05,192,24,25.941666666666663,30.5,22.9,,80.91666666666667,1.0
2017-07-06,192,24,24.77916666666667,27.9,22.9,,89.16666666666667,1.0
2017-07-07,192,24,25.05,28.7,22.7,,90.83333333333333,1.0
2017-07-08,192,24,25.616666666666664,28.3,24.6,,92.16666666666667,1.0
2017-07-09,192,24,26.73333333333333,30.9,23.7,,84.5,
2017-07-10,192,24,26.795833333333334,28.4,25.8,,86.125,
2017-07-11,192,24,26.233333333333334,27.8,23.4,,79.0,
2017-07-12,192,24,27.358333333333334,32.8,23.5,,75.29166666666667,
2017-07-13,192,24,26.770833333333332,33.1,21.3,,78.41666666666667,
2017-07-14,192,24,26.7375,33.1,23.8,,81.33333333333333,
2017-07-15,192,24,26.9875,29.5,24.0,,80.625,
2017-07-16,192,24,28.691666666666663,33.2,25.6,,74.54166666666667,
2017-07-17,192,24,26.92083333333333,31.6,23.2,,81.5,1.0
2017-07-18,192,24,26.6125,30.4,22.9,,83.66666666666667,1.0
2017-07-19,192,24,27.84166666666667,33.5,22.7,,74.375,
2017-07-20,192,24,28.245833333333334,34.4,23.3,,78.33333333333333,
2017-07-21,192,24,30.104166666666668,35.7,24.9,,73.83333333333333,
2017-07-22,192,24,30.145833333333332,35.9,25.5,,72.70833333333333,
2017-07-23,192,24,28.89166666666667,32.6,25.6,,78.625,
2017-07-24,192,24,29.59583333333333,35.0,25.3,,79.375,1.0
2017-07-25,192,24,27.8,33.2,25.0,,85.91666666666667,1.0
2017-07-26,192,24,26.429166666666664,31.6,22.3,,69.375,
2017-07-27,192,24,25.633333333333336,32.6,18.4,,64.33333333333333,
2017-07-28,192,24,26.89166666666667,34.1,20.5,,69.45833333333333,
2017-07-29,192,24,26.083333333333332,28.7,23.9,,78.75,
2017-07-30,192,24,26.71666666666667,31.2,23.5,,78.5,
2017-07-31,192,24,26.3,30.6,23.7,,86.33333333333333,1.0
2017-08-01,192,24,27.166666666666668,33.1,23.3,,82.16666666666667,
2017-08-02,192,24,27.116666666666664,32.1,24.5,,80.95833333333333,
2017-08-03,192,24,27.26666666666667,33.3,22.2,,72.20833333333333,
2017-08-04,192,24,28.979166666666668,34.6,23.9,,70.625,
2017-08-05,192,24,29.65833333333333,35.7,23.7,,68.79166666666667,
2017-08-06,192,24,30.5625,36.6,24.8,,63.791666666666664,
2017-08-07,192,24,30.82916666666667,36.6,25.0,,60.083333333333336,
2017-08-08,192,24,27.945833333333336,32.1,22.6,,70.125,
2017-08-09,192,24,26.837500000000002,29.7,24.8,,84.16666666666667,1.0
2017-08-10,192,24,28.833333333333332,34.1,25.3,,73.45833333333333,
2017-08-11,192,24,26.575,33.4,23.1,,78.875,1.0
2017-08-12,192,24,25.77916666666667,30.4,21.3,,77.66666666666667,
2017-08-13,192,24,24.32916666666667,27.6,21.7,,75.70833333333333,1.0
2017-08-14,192,24,21.962500000000002,23.0,21.3,,96.20833333333333,1.0
2017-08-15,192,24,22.708333333333332,23.7,21.8,,95.54166666666667,1.0
2017-08-16,192,24,26.375,31.5,23.0,,84.70833333333333,1.0
2017-08-17,192,24,26.941666666666666,32.2,23.3,,79.45833333333333,
2017-08-18,192,24,26.6125,31.1,23.2,,79.83333333333333,1.0
2017-08-19,192,24,25.400000000000002,28.9,22.5,,86.16666666666667,1.0
2017-08-20,192,24,24.9875,28.4,23.3,,91.29166666666667,1.0
2017-08-21,192,24,25.441666666666666,29.3,23.1,,90.75,1.0
2017-08-22,192,24,26.245833333333337,29.8,23.2,,88.29166666666667,1.0
2017-08-23,192,24,28.150000000000002,32.5,24.2,,77.70833333333333,1.0
2017-08-24,192,24,29.287499999999998,31.9,27.0,,69.91666666666667,1.0
2017-08-25,192,24,28.041666666666668,32.1,22.4,,65.58333333333333,1.0
2017-08-26,192,24,23.895833333333332,31.3,17.0,,54.708333333333336,
2017-08-27,192,24,22.65833333333333,30.5,15.0,,61.666666666666664,
2017-08-28,192,24,24.362499999999997,29.9,18.3,,71.83333333333333,
2017-08-29,192,24,27.099999999999998,31.5,21.4,,59.25,
2017-08-30,192,24,22.587500000000006,27.2,20.2,,45.5,
2017-08-31,192,24,21.816666666666663,28.8,14.5,,59.0,
2017-09-01,192,24,22.90416666666667,28.2,18.5,,51.416666666666664,
2017-09-02,192,24,20.150000000000002,25.4,13.6,,63.375,
2017-09-03,192,24,21.308333333333334,27.6,13.7,,61.291666666666664,
2017-09-04,192,24,21.762500000000003,26.6,18.3,,68.75,
2017-09-05,192,24,21.433333333333337,23.8,19.0,,75.66666666666667,1.0
2017-09-06,192,24,21.025000000000002,23.7,18.1,,86.91666666666667,1.0
2017-09-07,192,24,20.533333333333335,25.7,18.0,,81.25,1.0
2017-09-08,192,24,22.304166666666664,29.5,16.4,,71.875,
2017-09-09,192,24,22.354166666666668,29.0,17.0,,71.25,
2017-09-10,192,24,22.3,29.1,17.0,,69.66666666666667,
2017-09-11,192,24,21.091666666666665,23.2,19.7,,86.45833333333333,1.0
2017-09-12,192,24,22.99166666666667,29.4,17.8,,70.70833333333333,
2017-09-13,192,24,20.733333333333334,28.6,13.1,,62.75,
2017-09-14,192,24,20.220833333333335,27.5,12.9,,67.04166666666667,
2017-09-15,192,24,19.795833333333334,24.3,14.7,,60.125,
2017-09-16,192,24,21.266666666666666,24.1,18.4,,56.583333333333336,
2017-09-17,192,24,22.474999999999998,25.9,18.4,,63.333333333333336,
2017-09-18,192,24,20.97083333333333,28.0,15.9,,70.95833333333333,
2017-09-19,192,24,21.058333333333334,27.4,14.1,,72.79166666666667,
2017-09-20,192,24,21.429166666666664,25.5,14.3,,63.375,
2017-09-21,192,24,18.045833333333334,26.0,11.1,,70.04166666666667,
2017-09-22,192,24,19.508333333333333,26.9,14.3,,69.45833333333333,
2017-09-23,192,24,19.295833333333334,26.4,14.0,,70.20833333333333,
2017-09-24,192,24,20.158333333333335,28.8,13.2,,70.66666666666667,
2017-09-25,192,24,21.52916666666667,28.9,15.6,,73.04166666666667,
2017-09-26,192,24,22.079166666666666,28.1,17.5,,66.5,
2017-09-27,192,24,19.254166666666666,20.5,17.5,,81.125,1.0
2017-09-28,192,24,20.791666666666664,26.4,13.7,,61.25,
2017-09-29,192,24,16.008333333333336,22.9,10.3,,56.791666666666664,
2017-09-30,192,24,15.783333333333333,25.8,7.5,,60.541666666666664,
2017-10-01,192,24,14.345833333333331,17.8,9.9,,80.875,1.0
2017-10-02,192,24,20.8625,25.1,17.5,,80.5,1.0
2017-10-03,192,24,20.8375,26.8,16.3,,74.83333333333333,1.0
2017-10-04,192,24,18.916666666666668,23.4,16.5,,68.58333333333333,
2017-10-05,192,24,17.166666666666668,19.9,14.7,,67.125,1.0
2017-10-06,192,24,16.020833333333332,19.0,13.8,,86.875,1.0
2017-10-07,192,24,18.720833333333335,24.2,14.1,,82.16666666666667,
2017-10-08,192,24,20.325,26.9,15.3,,75.91666666666667,
2017-10-09,192,24,20.808333333333334,27.4,15.3,,75.33333333333333,
2017-10-10,192,24,21.604166666666668,28.7,17.0,,77.33333333333333,
2017-10-11,192,24,21.279166666666665,24.9,18.5,,73.79166666666667,
2017-10-12,192,24,14.795833333333334,17.9,12.6,,77.375,1.0
2017-10-13,192,24,14.508333333333333,21.5,8.8,,60.791666666666664,
2017-10-14,192,24,15.504166666666668,21.9,11.1,,50.625,
2017-10-15,192,24,14.479166666666666,17.8,12.0,,75.875,1.0
2017-10-16,192,24,15.929166666666667,18.5,12.2,,64.20833333333333,
2017-10-17,192,24,15.033333333333333,20.9,10.6,,74.91666666666667,
2017-10-18,192,24,15.729166666666666,19.0,12.1,,63.625,
2017-10-19,192,24,16.48333333333333,20.9,11.7,,60.375,
2017-10-20,192,24,15.970833333333333,23.0,10.0,,68.79166666666667,
2017-10-21,192,24,15.304166666666667,22.3,9.2,,65.95833333333333,
2017-10-22,192,24,17.729166666666668,22.1,14.6,,46.333333333333336,
2017-10-23,192,24,15.083333333333334,19.2,12.3,,46.666666666666664,
2017-10-24,192,24,11.904166666666669,16.9,7.9,,74.66666666666667,1.0
2017-10-25,192,24,11.283333333333333,20.1,4.5,,73.54166666666667,
2017-10-26,192,24,11.629166666666668,20.2,5.4,,72.83333333333333,
2017-10-27,192,24,13.370833333333332,21.8,7.4,,69.16666666666667,
2017-10-28,192,24,15.291666666666666,20.7,8.8,,72.41666666666667,
2017-10-29,192,24,15.637500000000001,21.8,8.9,,50.958333333333336,
2017-10-30,192,24,9.666666666666666,17.2,3.7,,36.958333333333336,
2017-10-31,192,24,7.625,17.8,-0.9,,58.791666666666664,
2017-11-01,192,24,9.541666666666666,19.7,1.4,,63.0,
2017-11-02,192,24,10.970833333333333,19.4,4.6,,73.04166666666667,
2017-11-03,192,24,12.0,21.2,5.3,,70.20833333333333,
2017-11-04,192,24,9.366666666666667,15.6,3.6,,47.791666666666664,
2017-11-05,192,24,6.641666666666666,16.9,0.0,,66.95833333333333,
2017-11-06,192,24,7.891666666666667,18.3,-0.5,,70.91666666666667,
2017-11-07,192,24,12.066666666666668,18.9,4.4,,75.625,
2017-11-08,192,24,15.633333333333333,22.4,11.4,,59.333333333333336,
2017-11-09,192,24,10.020833333333332,18.9,1.8,,58.5,
2017-11-10,192,24,12.408333333333333,20.3,4.2,,65.625,
2017-11-11,192,24,9.375,15.3,1.2,,34.208333333333336,
2017-11-12,192,24,5.508333333333333,15.0,-1.7,,58.416666666666664,
2017-11-13,192,24,7.633333333333334,16.0,-0.2,,67.66666666666667,
2017-11-14,192,24,10.291666666666666,17.6,4.1,,50.791666666666664,
2017-11-15,192,24,6.370833333333333,13.5,0.0,,47.916666666666664,
2017-11-16,192,24,3.6625,11.4,-2.4,,62.125,
2017-11-17,192,24,5.129166666666666,12.5,-2.2,,62.541666666666664,
2017-11-18,192,24,5.95,9.6,0.4,,33.0,
2017-11-19,192,24,3.2083333333333335,8.4,-0.3,,30.708333333333332,
2017-11-20,192,24,4.7875000000000005,10.9,-0.4,,40.541666666666664,
2017-11-21,192,24,2.7374999999999994,11.1,-4.1,,66.0,
2017-11-22,192,24,5.916666666666667,13.2,-0.6,,64.79166666666667,
2017-11-23,192,24,3.9125,8.9,-0.7,,45.708333333333336,
2017-11-24,192,24,2.3291666666666666,10.2,-4.5,,55.583333333333336,
2017-11-25,192,24,2.566666666666667,10.4,-3.1,,69.45833333333333,
2017-11-26,192,24,7.070833333333333,16.2,0.3,,70.08333333333333,
2017-11-27,192,24,5.304166666666667,13.7,-1.4,,72.625,
2017-11-28,192,24,8.025,17.7,0.6,,78.16666666666667,
2017-11-29,192,24,9.204166666666667,16.2,3.1,,59.375,
2017-11-30,192,24,6.454166666666667,10.3,1.8,,24.041666666666668,
2017-12-01,192,24,1.6333333333333335,7.7,-4.0,,29.375,
2017-12-02,192,24,-0.49999999999999994,8.3,-6.6,,52.083333333333336,
2017-12-03,192,24,2.141666666666666,11.7,-5.6,,67.95833333333333,
2017-12-04,192,24,3.65,9.7,-2.3,,56.041666666666664,
2017-12-05,192,24,-1.0666666666666667,5.0,-5.8,,44.916666666666664,
2017-12-06,192,24,-0.4583333333333333,8.7,-7.8,,60.25,
2017-12-07,192,24,1.6125,10.8,-5.3,,66.29166666666667,
2017-12-08,192,24,1.1041666666666667,4.3,-1.9,,34.875,
2017-12-09,192,24,0.8208333333333333,8.2,-5.9,,54.416666666666664,
2017-12-10,192,24,3.5833333333333335,9.9,-1.6,,70.79166666666667,1.0
2017-12-11,192,24,1.0625,4.3,-2.3,,39.875,
2017-12-12,192,24,-2.5,1.4,-5.4,,32.0,
2017-12-13,192,24,-3.1750000000000007,3.3,-9.2,,35.041666666666664,
2017-12-14,192,24,-3.5833333333333335,5.4,-11.6,,37.291666666666664,
2017-12-15,192,24,-0.30416666666666675,9.1,-7.9,,35.041666666666664,
2017-12-16,192,24,0.029166666666666636,4.3,-3.3,,40.916666666666664,
2017-12-17,192,24,-1.9416666666666667,3.2,-6.4,,39.416666666666664,
2017-12-18,192,24,-0.25,7.3,-8.9,,57.666666666666664,
2017-12-19,192,24,0.5458333333333333,5.3,-5.5,,52.666666666666664,
2017-12-20,192,24,-2.3125,6.2,-9.2,,52.375,
2017-12-21,192,24,-0.8625000000000002,9.1,-7.7,,60.083333333333336,
2017-12-22,192,24,-1.1833333333333333,10.2,-9.3,,59.541666666666664,
2017-12-23,192,24,0.5291666666666667,10.5,-6.3,,71.95833333333333,
2017-12-24,192,24,4.916666666666667,11.7,0.6,,72.29166666666667,1.0
2017-12-25,192,24,2.7208333333333337,6.6,-3.6,,36.458333333333336,
2017-12-26,192,24,0.1708333333333334,7.4,-5.6,,47.708333333333336,
2017-12-27,192,24,-1.2333333333333334,4.1,-7.6,,26.333333333333332,
2017-12-28,192,24,-1.5833333333333333,5.2,-7.4,,52.208333333333336,
2017-12-29,192,24,1.7291666666666667,11.0,-5.4,,64.83333333333333,
2017-12-30,192,24,1.4375,6.0,-3.4,,77.33333333333333,
2017-12-31,192,24,3.5875,7.6,0.8,,48.25,
2018-01-01,192,24,0.8375,7.2,-5.0,,46.541666666666664,
2018-01-02,192,24,0.5458333333333333,8.6,-7.2,,55.916666666666664,
2018-01-03,192,24,1.8291666666666666,6.2,-2.8,,28.916666666666668,
2018-01-04,192,24,1.2916666666666667,5.2,-2.0,,30.375,
2018-01-05,192,24,2.654166666666667,8.0,-1.6,,36.25,
2018-01-06,192,24,-0.0500000000000001,9.5,-6.7,,51.375,
2018-01-07,192,24,-0.9041666666666667,4.9,-6.7,,60.375,
2018-01-08,192,24,2.8166666666666664,5.2,0.0,,86.66666666666667,1.0
2018-01-09,192,24,2.0458333333333334,4.5,0.1,,42.833333333333336,
2018-01-10,192,24,-1.3083333333333333,0.5,-4.6,,57.75,1.0
2018-01-11,192,24,-5.191666666666666,-0.1,-9.6,,45.875,
2018-01-12,192,24,-6.516666666666666,-0.4,-12.8,,47.25,
2018-01-13,192,18,,,,,,
2018-01-14,192,24,-1.4416666666666667,8.1,-8.2,,72.08333333333333,
2018-01-15,192,24,4.066666666666666,14.2,-2.6,,64.75,
2018-01-16,192,24,2.4125,5.8,-2.1,,85.45833333333333,1.0
2018-01-17,192,24,4.8999999999999995,9.3,1.3,,86.58333333333333,1.0
2018-01-18,192,24,2.9708333333333337,10.9,-1.1,,81.41666666666667,
2018-01-19,192,24,1.1749999999999998,10.2,-4.2,,69.08333333333333,
2018-01-20,192,24,0.01249999999999997,9.0,-7.1,,63.791666666666664,
2018-01-21,192,24,0.8666666666666667,8.9,-5.5,,62.0,
2018-01-22,192,24,4.2625,8.9,0.0,,55.625,
2018-01-23,192,24,-2.1166666666666667,5.3,-6.9,,39.333333333333336,
2018-01-24,192,24,-6.516666666666666,-1.9,-9.9,,31.375,
2018-01-25,192,24,-5.933333333333333,-1.1,-11.2,,23.166666666666668,
2018-01-26,192,24,-5.404166666666666,-0.2,-10.6,,21.166666666666668,
2018-01-27,192,24,-5.354166666666667,3.5,-13.0,,37.833333333333336,
2018-01-28,192,24,0.20833333333333326,5.6,-3.4,,37.0,
2018-01-29,192,24,-2.6375,2.3,-7.9,,32.958333333333336,
2018-01-30,192,24,-4.070833333333334,2.1,-10.8,,45.0,
2018-01-31,192,24,-2.058333333333333,4.8,-9.3,,53.958333333333336,
2018-02-01,192,24,-0.8916666666666666,7.4,-7.6,,50.708333333333336,
2018-02-02,192,24,-2.120833333333333,5.9,-8.9,,40.625,
2018-02-03,192,24,-3.775,1.4,-9.2,,42.791666666666664,
2018-02-04,192,24,-4.4750000000000005,-1.1,-7.3,,29.416666666666668,
2018-02-05,192,24,-5.091666666666667,-0.9,-10.9,,34.541666666666664,
2018-02-06,192,24,-5.0249999999999995,-1.5,-9.0,,29.375,
2018-02-07,192,24,-6.116666666666667,2.9,-13.8,,43.291666666666664,
2018-02-08,192,24,-4.2,5.9,-12.6,,43.458333333333336,
2018-02-09,192,24,2.6750000000000003,10.7,-4.8,,46.125,
2018-02-10,192,24,3.658333333333333,9.4,-0.6,,47.5,
2018-02-11,192,24,-1.4749999999999999,2.1,-4.4,,39.75,
2018-02-12,192,24,-1.7750000000000001,2.1,-5.9,,46.0,
2018-02-13,192,24,-0.10000000000000002,6.6,-6.7,,43.208333333333336,
2018-02-14,192,24,4.454166666666667,13.8,-4.4,,59.0,
2018-02-15,192,24,5.416666666666667,11.6,0.6,,50.291666666666664,
2018-02-16,192,24,3.4875000000000003,10.7,-3.0,,31.583333333333332,
2018-02-17,192,24,2.4166666666666665,9.7,-4.7,,23.958333333333332,
2018-02-18,192,24,2.8083333333333336,10.4,-4.0,,25.0,
2018-02-19,192,24,,,,,37.625,
2018-02-20,192,24,,,,,41.791666666666664,
2018-02-21,192,24,3.5291666666666663,6.6,-2.8,,20.375,
2018-02-22,192,24,0.3625,8.5,-7.6,,37.0,
2018-02-23,192,24,2.25,11.5,-6.6,,56.875,
2018-02-24,192,24,5.183333333333334,13.6,-2.9,,60.791666666666664,
2018-02-25,192,24,6.320833333333333,12.7,1.0,,61.541666666666664,
2018-02-26,192,24,,,,,51.916666666666664,
2018-02-27,192,24,5.366666666666667,15.0,-3.0,,61.791666666666664,
2018-02-28,192,24,5.495833333333334,9.2,2.5,,78.83333333333333,1.0
2018-03-01,192,24,6.141666666666667,10.5,1.3,,42.5,1.0
2018-03-02,192,24,2.908333333333333,10.8,-2.8,,39.208333333333336,
2018-03-03,192,24,6.354166666666667,16.2,-1.6,,65.20833333333333,
2018-03-04,192,24,9.016666666666666,13.2,4.3,,85.125,1.0
2018-03-05,192,24,7.554166666666667,11.2,4.7,,83.83333333333333,1.0
2018-03-06,192,24,6.0375000000000005,12.7,-0.2,,58.041666666666664,
2018-03-07,192,24,4.616666666666667,8.0,0.9,,68.75,1.0
2018-03-08,192,24,4.6625000000000005,7.9,2.5,,78.375,1.0
2018-03-09,192,24,5.25,9.2,1.5,,69.25,
